calc_postcode,calc_postcode_district,calc_postcode_area,osm_type,osm_id,id,lat,lon,name,operator,addr_housenumber,addr_street,addr_city,phone,website,website_status,website_redirect,wikidata,opening_hours,opening_hours_a,opening_hours_b,opening_hours_c,opening_hours_d,opening_hours_e,opening_hours_f
,E16,E,node,11020498904,node/11020498904,51.5133965,0.0094776,Husk Brewery & Taproom,Husk Brewing Ltd,5,Silvertown Way,London,+44 20 7474 3827,https://www.huskbrewing.com/,404,,,Fr 17:00-23:00, Sa 13:00-20:00, Su 14:00-23:00,,,,
,E16,E,way,459254728,way/459254728,51.5129424,0.0123441,Streeties,,15,Shirley Street,London,,,,,,,,,,,,
,E16,E,way,826625488,way/826625488,51.5171318,0.015127,The Beckton Arms,,1,Beckton Road,London,,,,,,,,,,,,
,E16,E,way,826625485,way/826625485,51.5195284,0.0160607,The Princess Alexandra,,219,Barking Road,London,,https://www.princessalexandrapub.co.uk/,,,,,,,,,,
,E16,E,node,7523464145,node/7523464145,51.4994426,0.031017,The Windjammer,Fuller's,25,Admiralty Avenue,London,+44 20 8222 9318,https://www.windjammerlondon.co.uk/,200,,,Mo-Sa 12:00-23:00, Su 12:00-22:00,,,,,
,E17,E,way,23376430,way/23376430,51.5906095,-0.0415498,Big Penny Social,,1,Priestley Way,London,+44 20 3700 1040,https://bigpennysocial.co.uk/,200,,,"Mo-We 12:00-23:00; Th 12:00-00:00; Fr,Sa 12:00-01:00; Su 12:00-22:00",,,,,,
,E17,E,node,7056928285,node/7056928285,51.5932478,-0.0414688,Exale Taproom,,,Blackhorse Lane,London,,https://www.exale.uk/,200,,,Th 16:00-23:00, Fr 16:00-02:00, Sa 12:00-02:00, Su 12:00-20:00,,,
,E17,E,supabase,,b6cdb852-5c7e-4869-bf56-04e9e917108f,51.582,-0.013854,Orford House Social Club,,,,,(020) 8520 5687,,,,,,,,,,,
,E17,E,way,405915943,way/405915943,51.5932039,-0.0367329,Prince of Wales,,58,St Andrews Road,London,,,,,,,,,,,,
,E17,E,way,198577468,way/198577468,51.5824521,-0.013581,Queens Arms,,42,Orford Road,London,,https://www.queensarms-e17.co.uk/,200,,,,,,,,,
,E17,E,way,1208115927,way/1208115927,51.5915513,-0.0427688,Signature Brew Taproom,Signature Brew Ltd,,Blackhorse Lane,London,,https://www.signaturebrew.co.uk/pages/visit-the-brewers-bar-at-signature-brew-in-blackhorse-road-walthamstow,200,,,Fr 16:00-23:00, Sa 12:00-23:00, Su 12:00-18:00,,,,
,E17,E,way,200217289,way/200217289,51.5804951,-0.0330672,St James Bar,,30,St James's Street,London,+44 20 8521 2197,https://goergios-bar-grill.edan.io/,200,,,Su-Th 11:00-23:00, Fr-Sa 11:00-02:00,,,,,
,E17,E,way,164570576,way/164570576,51.5902692,-0.0169615,The Bell,Stonegate,617,Forest Road,London,,https://www.socialpubandkitchen.co.uk/bell-walthamstow,200,,,,,,,,,
,E17,E,way,214590379,way/214590379,51.5806374,-0.0112054,The Castle,,15,Grosvenor Rise East,London,,,,,,,,,,,,
,E17,E,way,196917803,way/196917803,51.5834931,-0.0266698,The Chequers,,145,High Street,London,,https://chequerse17.com/,,,,,,,,,,
,E17,E,way,682382151,way/682382151,51.5797859,-0.0411945,The Coppermill,,205,Coppermill Lane,London,,https://coppermillpub.wordpress.com/,410,,,Su-Th 11:00-23:00, Fr-Sa 11:00-00:00,,,,,
,E17,E,way,205876522,way/205876522,51.58811,-0.0044297,The Duke's Head,,112,Wood Street,London,,,,,,,,,,,,
,E17,E,way,205593042,way/205593042,51.5875913,-0.0039254,The Flower Pot,,126-128,Wood Street,London,,,,,,,,,,,,
,E17,E,node,249672846,node/249672846,51.5833767,-0.0191396,The Goose,Stonegate,264,Hoe Street,London,+44 20 8520 4751,https://www.greatlocalpubs.co.uk/goose-walthamstow/contact,200,,,Mo-Th 11:00-00:00, Fr 11:00-01:00, Sa 10:00-01:00, Su 10:00-23:00,,,
,E17,E,way,376872583,way/376872583,51.5887859,-0.0302654,The Lord Palmerston,Stonegate,,Forest Road,London,,https://www.craftunionpubs.com/lord-palmerston-walthamstow,200,,,,,,,,,
,E17,E,way,655249175,way/655249175,51.5840676,-0.0110709,The Nag's Head,,9,Orford Road,London,,,,,,,,,,,,
,E17,E,way,219045183,way/219045183,51.580961,-0.003522,The Raglan,,199,Shernhall Street,London,,https://lordraglanpub.com/,ssl_error,,,Mo-Th 16:00-23:00, Fr-Sa 12:00-00:00, Su 12:00-22:00,,,,
,E17,E,way,139911657,way/139911657,51.5967541,-0.0349075,The Tavern On The Hill,,318,Higham Hill Road,London,,https://www.tavernonthehill.co.uk/,200,,,,,,,,,
,E17,E,way,198639606,way/198639606,51.5826687,-0.0117779,The Village Public House,,31,Orford Road,London,,https://village-walthamstow.com/,200,,,,,,,,,
,E17,E,node,249672865,node/249672865,51.5912043,-0.0077676,The William Morris,,807-809,Forest Road,London,,https://www.starpubs.co.uk/pubs/william-morris-walthamstow,,,,,,,,,,
,E17,E,way,940451832,way/940451832,51.5810079,-0.033426,True Craft,,18-20,St James's Street,London,,https://www.truecraftlondon.co.uk/,200,,,Mo-Su 12:00-23:00,,,,,,
,E17,E,node,11061470043,node/11061470043,51.5805937,-0.0322753,Untraditional Pub,,35,St James Street,London,+44 20 8521 5552,https://www.pillarsbrewery.com/pages/untraditional-pub,200,,,Tu 16:00-22:30, We 14:00-22:30, Th-Sa 12:00-22:30, Su 12:00-21:30, Mo off,,
,E17,E,supabase,,181555b6-dff2-4d1c-aa21-e249f70e5280,51.5827,-0.0117,Village,Urban Pubs & Bars,,,,(020) 8521 4398,,,,,,,,,,,
,E17,E,supabase,,8ddfb0e1-1d53-45c3-aebe-a7a9e15557cd,51.589,-0.0191024,Walthamstow Trades Hall Club,,,,,(020) 8520 3806,,,,,,,,,,,
,E17,E,way,412076101,way/412076101,51.5954164,-0.0417001,Wild Card Brewery & Tap,,2,Lockwood Way,London,,,,,,,,,,,,
,E17,E,supabase,,4ede6337-dd25-4d2f-9237-be164f51287b,51.5877,-0.00360856,Wood Street Bear,Independent,,,,,,,,,,,,,,,
,E17,E,way,159296346,way/159296346,51.5877776,-0.0204334,Ye Olde Rose and Crown,,53-55,Hoe Street,London,+44 20 8509 3880,https://yeolderoseandcrowntheatrepub.co.uk/,200,,,Mo-Th 15:00-23:00, Fr 14:00-01:00, Sa 12:00-01:00, Su 12:00-23:00,,,
,E18,E,node,12242503,node/12242503,51.5920158,0.0279621,Railway Bell,Greene King,,,,,https://www.greeneking.co.uk/pubs/greater-london/railway-bell,200,,,,,,,,,
,E18,E,node,1975218592,node/1975218592,51.5944516,0.0240387,Slug and Lettuce,Slug & Lettuce,184,George Lane,London,,https://www.slugandlettuce.co.uk/find-a-bar,200,,,,,,,,,
,E18,E,way,1060529595,way/1060529595,51.5947249,0.0226302,The George,Stonegate,70-74,High Road,London,,https://www.greatlocalpubs.co.uk/george-south-woodford,200,,Q27085228,,,,,,,
,E1W,E,way,425809862,way/425809862,51.503268,-0.0579202,Captain Kidd,,108,Wapping High Street,London,,https://thecaptainkidd.co.uk/,,,Q28433128,,,,,,,
,E1W,E,node,265664308,node/265664308,51.5067525,-0.0702178,Dickens Inn,,,Marble Quay,London,,https://www.dickensinn.co.uk/,200,,,Mo-Su 12:00-23:00,,,,,,
,E1W,E,node,249310455,node/249310455,51.5048793,-0.0573725,Dockers Inn,,97,Wapping Lane,London,,https://dockersinn.co.uk/,200,,,"Mo-Th 12:00-23:00, Fr,Sa 12:00-01:30, Su 12:00-22:30",,,,,,
,E1W,E,node,278291760,node/278291760,51.5071618,-0.0674954,The Moretown Belle,,5,Thomas More Square,London,+44 20 7702 0900,https://www.moretownbelle.co.uk/,ssl_error,,,,,,,,,
,E1W,E,way,204148499,way/204148499,51.5070719,-0.0510889,The Prospect of Whitby,Greene King,57,Wapping Wall,London,+44 20 7481 1095,https://www.greeneking.co.uk/pubs/greater-london/prospect-of-whitby,200,,Q3924088,,,,,,,
,E1W,E,way,425809832,way/425809832,51.503373,-0.0620507,The Town of Ramsgate,,62,Wapping High Street,London,,https://townoframsgate.pub/,200,,Q16707776,Mo-Sa 12:00-23:00, Su 12:00-22:30,,,,,
,E1W,E,way,422666464,way/422666464,51.5053795,-0.0594127,Turner's Old Star,,14,Watts Street,London,,https://www.turnersoldstar.co.uk/,,,,"Mo-Fr 12:30-23:30, Sa 11:00+, Su 11:30+",,,,,,
,E2,E,way,616081584,way/616081584,51.5293456,-0.0453694,Angel & Crown,,170,Roman Road,London,,https://www.angelandcrown.co.uk/,,,,,,,,,,
,E2,E,node,339719862,node/339719862,51.524592,-0.0726328,BrewDog,BrewDog,51-55,Bethnal Green Road,London,+44 20 7729 8476,,,,,Mo-Th 12:00-00:00, Fr 12:00-02:00, Sa 11:00-02:00, Su 11:00-00:00,,,
,E2,E,way,230788987,way/230788987,51.5239568,-0.0673537,Carpenters Arms,,73,Cheshire Street,London,,https://www.thecarpentersarms.net/,,,,,,,,,,
,E2,E,node,11128539820,node/11128539820,51.5293915,-0.076803,Great Beyond Brewery,,417,Union Walk,London,,https://greatbeyond.beer/,200,,,,,,,,,
,E2,E,way,373262266,way/373262266,51.5248809,-0.0724076,Mad Cats,,107,Redchurch Street,London,,https://madcats.uk/,,,,,,,,,,
,E2,E,way,1059879142,way/1059879142,51.5263231,-0.0644254,Marquis of Cornwallis,Stonegate,304,Bethnal Green Road,London,,https://www.craftunionpubs.com/marquis-of-cornwallis-bethnal-green,200,,,,,,,,,
,E2,E,way,533902320,way/533902320,51.5273258,-0.076951,Mikkeller Bar London,,2-4,Hackney Road,London,,https://www.mikkeller.com/locations/mikkeller-bar-london,200,,Q1970693,Mo 16:00-21:00, Tu-Th 16:00-22:00, Fr 16:00-23:00, Sa 13:00-23:00, Su 13:00-21:00,,
,E2,E,node,2831429756,node/2831429756,51.5283303,-0.0561726,Mother Kelly's,,251,Paradise Row,London,,https://motherkellys.co.uk/,200,,,Mo 16:00-23:00, Tu-Th 12:00-23:00, Fr-Sa 12:00-00:00, Su 12:00-23:00,,,
,E2,E,way,142390003,way/142390003,51.5273124,-0.0559395,Salmon and Ball,,502,Bethnal Green Road,London,,,,,Q26318357,,,,,,,
,E2,E,way,305492454,way/305492454,51.5320136,-0.0631152,Sebright Arms,,31-35,Coate Street,London,,https://www.sebrightarms.com/,200,,,Mo-We 17:00-23:00, Th 16:00-24:00, Fr 16:00-02:00, Sa 12:00-02:00, Su 12:00-22:00,,
,E2,E,way,220801895,way/220801895,51.5313465,-0.0517656,The Approach Tavern,Remarkable Pubs,47,Approach Road,London,+44 20 8980 2321,https://theapproachtavern.co.uk/,200,,,Mo-We 15:00-23:00, Th-Sa 12:00-23:00, Su 12:00-22:30,,,,
,E2,E,node,4558839822,node/4558839822,51.5269533,-0.0583505,The Bethnal Green Tavern,,456,Bethnal Green Road,London,+44 20 7613 4263,,,,,,,,,,,
,E2,E,way,973123074,way/973123074,51.5283181,-0.0710235,The Birdcage,,80,Columbia Road,London,,https://www.urbanpubsandbars.com/venues/the-birdcage,,,,Mo-We 12:00-23:00, Th 12:00-00:00, Fr-Sa 12:00-01:00, Su 09:00-22:30,,,
,E2,E,way,273890986,way/273890986,51.5284049,-0.0781343,The Bridge,,15,Kingsland Road,London,,,,,,,,,,,,
,E2,E,way,200855783,way/200855783,51.5288877,-0.0521522,The Camel,,277,Globe Road,London,,,,,,Mo-Sa 12:00-23:00, Su 12:00-22:30,,,,,
,E2,E,way,379838816,way/379838816,51.5293361,-0.0561559,The Dundee Arms,,339,Cambridge Heath Road,London,+44 20 7729 6903,http://www.thedundeearms.com/,200,,,Th-Sa 12:00-23:00, Su 12:00-22:30, Mo 16:00-23:00, Tu-We 12:00-00:00,,,
,E2,E,way,200855784,way/200855784,51.5285618,-0.0514314,The Florist Arms,,255,Globe Road,London,,,,,,,,,,,,
,E2,E,way,142371494,way/142371494,51.5334377,-0.0575255,The Hare,,505,Cambridge Heath Road,London,,https://theharee2.com/find-us/,,,,"Mo-Th 16:00-24:00; Fr,Sa 12:00-24:00; Su 12:00-22:30",,,,,,
,E2,E,node,9394266492,node/9394266492,51.5308048,-0.0757684,The Hoxton Hound,Brewhouse & Kitchen,,,,,,,,,,,,,,,
,E2,E,way,996134486,way/996134486,51.5256936,-0.0657388,The Kings Arms,,11A,Buckfast Street,London,,https://www.thekingsarmspub.com/,,,,Mo-Th 15:00-23:30, Fr-Sa 12:00-24:00, Su 12:00-23:30,,,,
,E2,E,way,546566232,way/546566232,51.5308553,-0.0695107,The Marksman,,254,Hackney Road,London,,https://www.marksmanpublichouse.com/,,,,,,,,,,
,E2,E,way,458942013,way/458942013,51.5301274,-0.0696965,The Nelson's,,32,Horatio Street,London,,https://www.thenelsonspub.com/,200,,,,,,,,,
,E2,E,way,409334180,way/409334180,51.5270282,-0.0607586,The Old George,Stonegate,379,Bethnal Green Road,London,+44 20 7033 9726,https://www.craftunionpubs.com/old-george-bethnal-green,200,,,,,,,,,
,E2,E,way,987440460,way/987440460,51.5350907,-0.0625545,The Perseverance,,110-112,Pritchard's Road,London,+44 20 7613 3498,https://www.thepercypub.com/,200,,,Mo-Th 12:00-23:00, Fr 11:00-24:00, Sa 11:30-24:00, Su 11:30-23:00,,,
,E2,E,way,461624372,way/461624372,51.5324351,-0.059092,The Queen Adelaide,,483,Hackney Road,London,,https://www.thequeenadelaide.com/,200,,Q107283546,"Mo-We 16:00-01:00; Th,Fr 16:00-03:00; Sa 12:00-03:00; Su 12:00-01:00",,,,,,
,E2,E,way,546566227,way/546566227,51.5295337,-0.0693103,The Royal Oak,,73,Columbia Road,London,+44 20 3040 7167,https://www.royaloakbethnalgreen.co.uk/,200,,Q21008696,Mo 12:00-22:00, Tu-Th 12:00-23:00, Fr-Sa 12:00-24:00, Su 12:00-22:00,,,
,E2,E,way,1169647919,way/1169647919,51.5270275,-0.0579262,The Shakespeare,,460,Bethnal Green Road,London,,,,,,,,,,,,
,E2,E,way,445139621,way/445139621,51.5268842,-0.062121,The Star Of Bethnal Green,Electric Star Pubs,359,Bethnal Green Road,London,+44 20 8161 0502,https://starofbethnalgreen.co.uk/,200,,,Mo 16:00-24:00, Tu-Th 16:00-24:00, Fr 16:00-02:00, Sa 14:00-02:00, Su 14:00-21:00,,
,E2,E,node,1420042285,node/1420042285,51.5272941,-0.0584212,The Sun Tavern,,441,Bethnal Green Road,London,,https://www.thesuntavern.co.uk/,200,,,,,,,,,
,E2,E,way,389564046,way/389564046,51.5346696,-0.0556186,The Victory,,27,Vyner Street,London,+44 20 8980 5305,https://www.thevictory.uk/offline/,200,,,,,,,,,
,E2,E,way,934330566,way/934330566,51.5337031,-0.0642938,The Virgin Queen,,94,Goldsmiths' Row,London,+44 20 7739 0185,https://thevirginqueenpub.co.uk/,200,,,Mo-Th 17:00-23:00, Fr 14:00-24:30, Sa 12:00-24:30, Su 12:00-22:00,,,
,E2,E,way,945438537,way/945438537,51.525347,-0.0710211,The Well and Bucket,,143,Bethnal Green Road,London,+44 20 3664 6454,https://www.urbanpubsandbars.com/venues/well-bucket,,,,,,,,,,
,E2,E,node,13327212416,node/13327212416,51.5246889,-0.0551062,Three Colts Tavern,,199,Cambridge Heath Road,London,,https://www.threecoltstavern.co.uk/,200,,,,,,,,,
,E20,E,way,1360397272,way/1360397272,51.5440492,-0.0088621,Tap East,,7,International Square,London,+44 20 8555 4467,https://www.tapeast.co.uk,200,,,Mo-Sa 11:00-23:00, Su 12:00-22:00,,,,,
,E20,E,node,3280571386,node/3280571386,51.5421266,-0.0082335,The Cow,Geronimo Inns,4,Montfichet Road,London,+44 20 8291 8644,https://www.youngs.co.uk/food-drink,200,,,Mo-Th 11:00-23:00, Fr 11:00-24:00, Su 10:00-22:30, Sa 10:00-24:00,,,
,E3,E,way,288532780,way/288532780,51.5350272,-0.0330597,Eleanor Arms,,460,Old Ford Road,London,,,,,,"Mo-Th 16:00-23:00; Fr 12:00-24:00; Sa 12:00-01:00, Su 12:00-22:30",,,,,,
,E3,E,way,429089060,way/429089060,51.5321275,-0.0281061,Green Goose,,112,Anglo Road,London,,https://www.greengooselondon.com/,200,,,,,,,,,
,E3,E,way,429273275,way/429273275,51.53443,-0.0357506,Lord Morpeth,,402,Old Ford Road,London,,https://www.thelordmorpeth.co.uk/,,,,,,,,,,
,E3,E,node,12531850553,node/12531850553,51.5405898,-0.0208404,Lvls,,,Succession Walk,London,,https://www.lvls.london/,200,,,,,,,,,
,E3,E,way,1208480794,way/1208480794,51.5324923,-0.0320664,The Albert,Stonegate,74,St Stephen's Road,London,,https://www.craftunionpubs.com/the-albert-bow,200,,,,,,,,,
,E3,E,way,50826303,way/50826303,51.5195334,-0.020726,The Angel of Bow,,171-173,Devons Road,London,+44 20 7537 3045,,,,,,,,,,,
,E3,E,way,50885254,way/50885254,51.5222314,-0.014182,The Beehive,,104-106,Empson Street,London,,,,,,,,,,,,
,E3,E,way,132612884,way/132612884,51.5279377,-0.0197959,The Bow Bells,,116,Bow Road,London,,http://www.thebowbellspub.co.uk/,200,,,,,,,,,
,E3,E,way,182913386,way/182913386,51.524513,-0.0367939,The Cherry,,359,Mile End Road,London,,,,,,,,,,,,
,E3,E,way,430938730,way/430938730,51.5269648,-0.0300142,The Coborn,,6-8,Coborn Road,London,+44 20 8980 3793,https://www.thecoborn.co.uk/,200,,,Mo-Th 11:00-23:00, Fr-Sa 11:00-24:00, Su 12:00-22:30,,,,
,E3,E,way,195029749,way/195029749,51.5329011,-0.0416128,The Crown,,223,Grove Road,London,,https://www.youngs.co.uk/food-drink,200,,Q27085113,,,,,,,
,E3,E,way,533670749,way/533670749,51.5354466,-0.0216704,The Lighthouse,,421,Wick Lane,London,,,,,,,,,,,,
,E3,E,node,13191255035,node/13191255035,51.5278226,-0.0225001,The Little Driver,Stonegate,125,Bow Road,London,,https://www.craftunionpubs.com/little-driver-bow,200,,,,,,,,,
,E3,E,way,429066804,way/429066804,51.5283964,-0.0335258,The Lord Tredegar,,50,Lichfield Road,London,+44 20 8983 0130,https://thelordtredegar.co.uk/,200,,Q26318259,Mo-Th 16:00-23:00, Fr-Sa 12:00-24:00, Su 12:00-22:00,,,,
,E3,E,node,160548974,node/160548974,51.5279082,-0.0309841,The Morgan Arms,,43,Morgan Street,London,+44 20 8980 6389,https://www.morganarmsbow.com/,200,,,Mo-Sa 12:00-23:00, Su 12:00-22:30,,,,,
,E3,E,way,71500781,way/71500781,51.5291825,-0.0406892,The Palm Tree,,127,Grove Road,London,,,,,Q21008686,,,,,,,
,E3,E,way,413304152,way/413304152,51.5252563,-0.0326205,The Rusty Bike,,588,Mile End Road,London,+44 20 8981 4100,https://rustybike.pub/rusty-bike-pub-mile-end/,200,,,Su-We 12:00-23:00, Th-Sa 12:00-24:00,,,,,
,E3,E,way,195008372,way/195008372,51.5291098,-0.0382061,The Victoria,Yummy Pub Co,110,Grove Road,London,+44 20 8712 5125,https://www.thevic.london/,200,,,,,,,,,
,E3,E,way,420501808,way/420501808,51.5245457,-0.0336801,The Wentworth Arms,,127,Eric Street,London,,https://wentworthmileend.co.uk/,200,,,Mo-Sa 12:00-23:00, Su 12:00-22:30,,,,,
,E3,E,way,408226105,way/408226105,51.522205,-0.0179743,The Widows Son,,75,Devons Road,London,+44 20 7515 9072,,,,Q16707782,"Mo-Th 17:00-24:00; Fr,Sa 16:00-01:00; Su 16:00-24:00",,,,,,
,E3,E,way,1396546690,way/1396546690,51.5319084,-0.0341067,Young Prince,,448,Roman Road,London,,,,,,,,,,,,
,E4,E,supabase,,9087ecc4-9f65-4b99-bf79-f2eac3a66c89,51.6295,0.014656,Chingford Cricket Club,Chingford Cricket Club,,,,(020) 8529 5849,,,,,,,,,,,
,E4,E,supabase,,fb462bc5-c34f-40a3-a8bc-a0716c62538e,51.6218,0.0088,Dove,Independent,,,,(020) 8524 4777,,,,,,,,,,,
,E4,E,way,680363356,way/680363356,51.6251308,-0.0153264,Greene Man,Hungry Horse,191,Old Church Road,London,,https://www.hungryhorse.co.uk/pubs/greater-london/greene-man/,200,,,,,,,,,
,E4,E,way,680295876,way/680295876,51.6336623,0.0094566,Rusty Bike,,134-138,Station Road,London,+44 20 8501 7465,http://rustybike.pub/rusty-bike-pub-chingford/,200,,,We-Th 12:00-24:00, Fr-Sa 12:00-01:00, Su-Tu 12:00-23:00,,,,
,E4,E,way,681581511,way/681581511,51.6073654,0.0006745,The County Arms,Greene King,420,Hale End Road,London,,https://www.greeneking.co.uk/pubs/greater-london/county-arms,200,,,,,,,,,
,E4,E,way,626162189,way/626162189,51.6229314,0.0084406,The Dovecote,,,Friday Hill,London,,,,,,,,,,,,
,E4,E,way,685395571,way/685395571,51.6163638,-0.0170351,The King's Ford,Wetherspoon,250-252,Chingford Mount Road,London,,https://www.jdwetherspoon.com/pubs/the-kings-ford-chingford,200,,Q88916731,,,,,,,
,E4,E,way,309899227,way/309899227,51.6318915,-0.0018325,The Kings Head,,2b,Kings Head Hill,London,,,,,,,,,,,,
,E4,E,way,310872642,way/310872642,51.6168742,-0.0007495,The Larkshall,,205,Larkshall Road,London,,https://www.larkshallpub.co.uk/,,,,,,,,,,
,E4,E,way,680896798,way/680896798,51.6181502,-0.0177512,The Mount,,30-32,Old Church Road,London,,,,,,,,,,,,
,E4,E,way,1232304253,way/1232304253,51.6174673,-0.0281143,The Old Hall Tavern,,200,Hall Lane,London,,https://www.oldhalltavernchingford.co.uk/index,200,,,,,,,,,
,E4,E,way,626162208,way/626162208,51.6301609,0.0156734,The Queen Elizabeth,Ember Inns,95,Forest Side,London,+44 20 8529 1160,https://www.emberinns.co.uk/nationalsearch/london/the-queen-elizabeth-chingford,403,,,,,,,,,
,E4,E,node,3077522360,node/3077522360,51.6343309,0.0169158,The Royal Forest,,4,Ranger's Road,London,,https://royalforesteppingforest.com/,,,,,,,,,,
,E4,E,way,309900396,way/309900396,51.6349674,-0.0111771,The Royal Oak,,219,Kings Head Hill,London,,,,,,,,,,,,
,E4,E,way,916682836,way/916682836,51.6072356,-0.001001,The Stag and Lantern,,11-12,The Broadway,London,,https://www.thestagandlantern.co.uk/,,,,,,,,,,
,E4,E,way,684584616,way/684584616,51.6167602,-0.0186354,The Wishing Well,Stonegate,11,Hall Lane,London,,https://www.craftunionpubs.com/wishing-well-chingford,200,,,,,,,,,
,E5,E,way,516163788,way/516163788,51.5557472,-0.0385911,AJ's Lounge,,,,,,,,,,,,,,,,
,E5,E,way,593535886,way/593535886,51.5531948,-0.0529057,Biddle Bros.,,88,Lower Clapton Road,London,,,,,,,,,,,,
,E5,E,way,221310845,way/221310845,51.5577414,-0.0562913,Clapton Hart,Antic,231,Lower Clapton Road,London,+44 20 8985 8124,https://claptonhart.com/,200,,,,,,,,,
,E5,E,way,594763297,way/594763297,51.5557339,-0.056236,Moyletts,,181,Clarence Road,London,,https://moyletts.co.uk/,,,,,,,,,,
,E5,E,way,115190097,way/115190097,51.5618815,-0.0457469,Princess of Wales,Young's,146,Lea Bridge Road,London,+44 20 8533 5463,https://www.princessofwalesclapton.co.uk,200,,,Mo-Sa 11:00-23:00, Su 11:00-22:30,,,,,
,E5,E,way,921356497,way/921356497,51.5681592,-0.0528402,The Anchor & Hope,Fuller's,15,High Hill Ferry,London,+44 20 8806 1730,https://www.anchor-and-hope-clapton.co.uk/,200,,,,,,,,,
,E5,E,way,142313535,way/142313535,51.5622017,-0.0572595,The Crooked Billet,,84,Upper Clapton Road,London,+44 20 3058 1166,https://www.e5crookedbillet.co.uk/,200,,,"Mo 16:00-23:00; Tu-We,Su 12:00-23:00; Th-Sa 12:00-24:00",,,,,,
,E5,E,way,371174113,way/371174113,51.553441,-0.0469891,The Elderfield,,57,Elderfield Road,London,,https://www.theelderfield.com/,200,,,Mo-Th 16:00-23:00, Fr 16:00-24:00, Sa 12:00-24:00, Su 12:00-23:00,,,
,E5,E,way,228900858,way/228900858,51.5587134,-0.0633339,The London Tavern,,92,Rendlesham Road,London,+44 20 8985 3644,,,,,,,,,,,
,E5,E,node,306966699,node/306966699,51.5626442,-0.0631966,The Royal Sovereign,,64,Northwold Road,London,,https://www.royalsovereignclapton.co.uk/index,,,,,,,,,,
,E5,E,way,373406676,way/373406676,51.5531305,-0.057762,The Star by Hackney Downs,Electric Star Pubs,35,Queensdown Road,London,+44 20 7458 4481,https://starbyhackneydowns.co.uk/,200,,,Mo-Th 15:00-23:00, Fr 15:00-01:00, Sa 12:00-01:00, Su 12:00-23:00,,,
,E6,E,node,666209570,node/666209570,51.5143494,0.0571765,Berneliu Uzeiga - Shepherds Inn,,16,Mary Rose Mall,London,,https://www.berneliaiuk.co.uk/languages-beckton,404,,,Mo-Su 12:00-22:00,,,,,,
