id,name,operator,calc_postcode_district,calc_postcode_area,lat,lon,addr_housenumber,addr_street,addr_city,serper_query,confidence,suggested_website,suggested_website_original,validation_status,alternates_json,notes
way/444593912,The Auctioneer,,E10,E,51.5744688,-0.0137683,596,Lea Bridge Road,London,"""The Auctioneer"" pub London 596 Lea Bridge Road E10",0.000,https://travelxchange.com.au/pubdet.asp?hotid=PA24034&Type=pub,https://travelxchange.com.au/pubdet.asp?hotid=PA24034&Type=pub,200,"[""https://www.pubsgalore.co.uk/pubmap/25119/"", ""https://whatsontap.co.uk/venues/the-auctioneer-srqpc"", ""https://www.scoresonthedoors.org.uk/food-hygiene/leyton.html"", ""https://www.mapquest.com/gb/england/booties-kitchen-523648403"", ""https://www.pubsgalore.co.uk/pubs/25119/""]","heuristic:https://travelxchange.com.au/pubdet.asp?hotid=PA24034&Type=pub;ai_review=Site is a generic nightlife listing, not the official or operator page for the pub"
6154170c-9ae2-430e-a146-d965ef6dfcd6,William the Fourth,Independent,E10,E,51.5748,-0.011411,,,,"""William the Fourth"" pub London E10",0.000,https://www.william-the-fourth.com/,https://www.william-the-fourth.com/,200,"[""https://www.william-the-fourth.com/parties"", ""https://www.mapquest.com/gb/england/william-the-fourth-528358907"", ""https://beervisits.beer/pub-bar-visit/pv-england/141-pv-london/132-leyton-london-william-the-fourth"", ""https://www.londonpubexplorer.com/back-from-the-dead/the-william"", ""https://www.leytonstoner.london/2025/06/27/the-areas-best-new-pizza-an-intimate-tour-of-william-the-fourth/""]",heuristic:https://www.william-the-fourth.com/;ai_confirmed_loc_fail=district_only_no_geo
6fce8d82-aab3-4fa9-a1cd-1e6528d52d04,Birds,Laine Pub Co,E11,E,51.5691,0.012187,,,,"""Birds"" pub London E11",0.900,https://www.theoldcrownleytonstone.co.uk/,https://www.theoldcrownleytonstone.co.uk/,200,"[""https://birds-1.wheree.com/"", ""https://www.beerguideldn.com/pubs.php?IDKEY=498"", ""https://www.pubweddinglondon.com/the-birds"", ""https://wanderlog.com/place/details/4650186/birds""]","heuristic:https://www.theoldcrownleytonstone.co.uk/;ai_confirmed=The page is for The Old Crown in Leytonstone E11, which was formerly known as 'The Birds', matching the pub name and district. The excerpt confirms this is the same venue under a new name, making this an appropriate official web presence.;loc_ok=near_coords"
af647587-2acc-4755-baf4-c06d9bb8b73a,Leytonstone ex-servicemens club,Independent,E11,E,51.568,0.011493,,,,"""Leytonstone ex-servicemens club"" pub London E11",0.000,https://www.mapquest.com/gb/england/east-side-jazz-club-797914418,https://www.mapquest.com/gb/england/east-side-jazz-club-797914418,202,"[""https://the-social-leytonstone-ex-servicemens-club.menu-world.com/"", ""https://the-social-leytonstone-ex-servicemens-club.menu-world.com/menu"", ""https://www.urban75.org/blog/in-photos-a-night-at-the-wonderful-whats-cookin-club-in-leytonstone-east-london/"", ""https://www.remotegoat.com/venue/16646/leytonstone-ex-servicemens-club"", ""https://wanderlog.com/place/details/12159664/the-social-leytonstone-ex-servicemens-club""]","heuristic:https://www.mapquest.com/gb/england/east-side-jazz-club-797914418;ai_review=URL is for East Side Jazz Club, not Leytonstone ex-servicemens club"
3d94afeb-d21d-4d9e-b137-00d887c93381,Nightingale on the Green,,E11,E,51.5816,0.028454,,,,"""Nightingale on the Green"" pub London E11",0.000,https://www.nightingaleonthegreen.co.uk/,https://www.nightingaleonthegreen.co.uk/,200,"[""https://nightingale-on-the-green-east-london-pub-function-room-hire.weeblyte.com/"", ""https://london.randomness.org.uk/wiki.cgi?Nightingale_On_The_Green,_E11_2EY"", ""https://www.novacircle.com/spots/europe/united-kingdom/england/london-borough-of-redbridge/london/nightingale-on-the-green-d27465"", ""https://www.great-british-pubs.co.uk/locations/london/waltham-forest/leytonstone/nightingale-on-the-green-wanstead""]",heuristic:https://www.nightingaleonthegreen.co.uk/;ai_confirmed_loc_fail=district_only_no_geo
way/228435778,O'Neill's,,E11,E,51.5705485,0.0152407,762,High Road Leytonstone,London,"""O'Neill's"" pub London 762 High Road Leytonstone E11",0.000,https://www.pubsgalore.co.uk/pubs/55966/,https://www.pubsgalore.co.uk/pubs/55966/,200,"[""https://www.oneills.co.uk/national-search/london/leytonstone/findus"", ""https://www.oneills.co.uk/national-search/london/leytonstone"", ""https://www.accessable.co.uk/waltham-forest-council/waltham-forest/access-guides/o-neill-s"", ""https://www.tagvenue.com/venues/london/66453/o-neill-s-leytonstone"", ""https://wanderlog.com/place/details/8987328/oneills-leytonstone""]","heuristic:https://www.pubsgalore.co.uk/pubs/55966/;ai_review=URL is a third-party pub directory page, not the official site or operator page for the pub"
way/230406331,Plough and Harrow,,E11,E,51.5571053,0.0060407,419,High Road Leytonstone,London,"""Plough and Harrow"" pub London 419 High Road Leytonstone E11",0.900,https://www.useyourlocal.com/pubs/plough-and-harrow-london-e11-3208/,https://www.useyourlocal.com/pubs/plough-and-harrow-london-e11-3208/,200,"[""https://find-and-update.company-information.service.gov.uk/company/06829175/officers"", ""https://www.mapquest.com/gb/england/plough-and-harrow-524968961"", ""https://www.flickr.com/photos/55935853@N00/6909318277"", ""https://www.accessable.co.uk/waltham-forest-council/waltham-forest/access-guides/the-plough-and-harrow"", ""https://www.great-british-pubs.co.uk/locations/london/waltham-forest/leytonstone/plough-and-harrow-leytonstone""]","openai:The URL is a dedicated pub listing mentioning the exact address and postcode area E11, matching the given pub location. It is not an aggregator or social network and appears to be a focused local pub site.;loc_ok=near_coords"
9ba74653-4cf8-475d-8ab8-ac4bd90998c8,Sir Alfred Hitchcock Hotel,Independent,E11,E,51.5767,0.011682,,,,"""Sir Alfred Hitchcock Hotel"" pub London E11",0.900,https://www.inapub.co.uk/venues/sir-alfred-hitchcock-hotel/snaresbrook/e111np/41196,https://www.inapub.co.uk/venues/sir-alfred-hitchcock-hotel/snaresbrook/e111np/41196,200,"[""https://leytonstoner.substack.com/p/walthamstows-famed-pasta-joint-relocates"", ""https://www.cvent.com/venues/london/hotel/sir-alfred-hitchcock-hotel/venue-99f36416-6493-4b31-ba6a-917c9d907019"", ""https://wanderboat.ai/hotels/united-kingdom/london/sir-alfred-hitchcock-hotel/USJdGAYBTNaRjVtLNcw31g"", ""https://www.leytonstoner.london/2021/04/30/the-hitchcock-hotel-a-taster-of-what-to-expect/"", ""https://www.google.com.ng/travel/hotels/wanstead-hotels/entity/ChkIz-DIuqm2ruKwARoML2cvMWhmNWMyNnRyEAE?utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESCgoCCAMKAggDEAAaIAoCGgASGhIUCgcI6A8QCxgDEgcI6A8QCxgEGAEyAhAAKgkKBToDVVNEGgA&rp=OAHCAhciFRITCIngz4m2u4kDFRNdbwQdrl4fXw&ved=2ahUKEwiJ28mJtruJAxVktcUCHb4wPM0QyfcEegQIBBB4""]","openai:This URL clearly identifies the Sir Alfred Hitchcock Hotel with the full address including postcode E11 1NP, matching the pub's district E11 and coordinates closely. It is a venue-specific site rather than a social or aggregator site.;loc_ok=near_coords"
way/296756574,The Birkbeck Tavern,,E11,E,51.5565915,-0.0001534,45,Langthorne Road,London,"""The Birkbeck Tavern"" pub London 45 Langthorne Road E11",0.900,https://thebirkbecktavern.co.uk/,https://thebirkbecktavern.co.uk/,200,"[""https://the-birkbeck-tavern.wheree.com/"", ""https://www.mapquest.com/gb/england/the-birkbeck-tavern-525333038"", ""https://www.flickr.com/photos/55935853@N00/4608772740"", ""https://beerahoy.wordpress.com/2015/03/23/birkbeck-tavern/"", ""https://www.fanzo.com/en/bar/15364/the-birkbeck-tavern""]","openai:The URL explicitly matches the pub name and address (45 Langthorne Road, London, E11) given in the pub data, indicating it is the official or primary website for The Birkbeck Tavern at the correct location.;loc_ok=district+address"
way/1337211309,The George and Dragon,Urban Pubs and Bars,E11,E,51.5760874,0.0284075,159,High Street,London,"""The George and Dragon"" pub London 159 High Street E11",1.000,https://www.urbanpubsandbars.com/venues/the-george-and-dragon,https://www.urbanpubsandbars.com/venues/the-george-and-dragon,200,"[""https://www.urbanpubsandbars.com/private-hire/george-dragon"", ""https://www.mapquest.com/gb/england/the-george-528098389"", ""https://mywateringhole.com/Pubs/details/32670"", ""https://www.novacircle.com/spots/europe/united-kingdom/london-borough-of-redbridge/london/london/the-george-and-dragon-1becb7""]","openai:The URL is the official site of the operator Urban Pubs and Bars, matches the exact address 155-159 High Street Wanstead London E11, and is clearly about The George and Dragon pub.;loc_ok=district+address"
way/163502247,The Nightingale,,E11,E,51.5816442,0.0284406,51,Nightingale Lane,London,"""The Nightingale"" pub London 51 Nightingale Lane E11",0.900,https://www.nightingaleonthegreen.co.uk/,https://www.nightingaleonthegreen.co.uk/,200,"[""https://nightingale-on-the-green-east-london-pub-function-room-hire.weeblyte.com/"", ""https://london.randomness.org.uk/wiki.cgi?Nightingale_On_The_Green,_E11_2EY"", ""https://www.wansteadsearch.co.uk/the-nightingale.php"", ""https://pubwiki.co.uk/EssexPubs/Wanstead/nightingale.shtml"", ""https://www.novacircle.com/spots/europe/united-kingdom/london-borough-of-redbridge/london-borough-of-redbridge/london/the-nightingale-wanstead-eeeee3""]","openai:The URL is a dedicated domain for 'Nightingale On The Green' in Wanstead, London, matching the pub's name and area. It has a good evidence score and is not an aggregator or social network. The address matches the known location in E11.;loc_ok=district+address"
way/511586538,The North Star,,E11,E,51.5698606,0.0154809,24,Browning Road,London,"""The North Star"" pub London 24 Browning Road E11",0.000,https://www.northstar.pub/,https://www.northstar.pub/,200,"[""https://www.mapquest.com/gb/england/the-north-star-528172756"", ""https://www.beerintheevening.com/pubs/s/14/14687/North_Star/Leytonstone"", ""https://beervisits.beer/pub-bar-visit/pv-england/141-pv-london/1368-bushwood-north-star""]","heuristic:https://www.northstar.pub/;ai_review=No clear address or location info matching the given pub; content suggests a Thai restaurant, not a UK pub at 24 Browning Road, London E11"
way/310789678,The Old Crown,,E11,E,51.569083,0.0123075,692,High Road Leytonstone,London,"""The Old Crown"" pub London 692 High Road Leytonstone E11",1.000,https://www.theoldcrownleytonstone.co.uk/,https://www.theoldcrownleytonstone.co.uk/,200,"[""https://www.theoldcrownleytonstone.co.uk/find"", ""https://www.useyourlocal.com/pubs/old-crown-london-e11-3196/"", ""https://www.mapquest.com/gb/england/the-old-crown-775427622"", ""https://pubwiki.co.uk/EssexPubs/Leytonstone/crown.shtml"", ""https://www.fanzo.com/en/bar/253935/the-old-crown""]","openai:The URL matches the pub name and exact address 692 High Road Leytonstone with postcode area E11, confirmed by page snippet and high geo bonus, indicating it is the official website.;loc_ok=near_coords"
way/28836414,The Red Lion,Antic London,E11,E,51.5679117,0.0111631,640,High Road Leytonstone,London,"""The Red Lion"" pub London 640 High Road Leytonstone E11",0.900,https://www.urbanpubsandbars.com/venues/the-red-lion-leytonstone,https://www.urbanpubsandbars.com/venues/the-red-lion-leytonstone,200,"[""https://www.hotels.com/ho3441149184/the-red-lion/"", ""https://leytonstoner.substack.com/p/the-red-lion-one-year-on-whats-the"", ""https://www.expedia.com/London-Hotels-The-Red-Lion.h107504662.Hotel-Information"", ""https://www.mapquest.com/gb/england/the-red-lion-leytonstone-775713543"", ""https://www.leytonstoner.london/2020/05/14/red-lion-back-to-its-1930s-heyday/""]","openai:URL is from Urban Pubs & Bars, a known operator site matching the operator 'Antic London'; page mentions Leytonstone and the pub name, consistent with address 640 High Road Leytonstone.;loc_ok=district+address"
way/930391987,The Rookwood Village,,E11,E,51.5579215,0.0173255,314,Cann Hall Road,London,"""The Rookwood Village"" pub London 314 Cann Hall Road E11",0.900,https://therookwoodvillage.com/,https://therookwoodvillage.com/,200,"[""https://the-rookwood-village.wheree.com/"", ""https://clubhouse.urbanvillagepubs.com/rookwood-village/clubhouse"", ""https://www.closedpubs.co.uk/london/e11_lordrookwood.html"", ""https://www.mapquest.com/gb/england/the-rookwood-village-526781805"", ""https://lorenzobeerreviews.com/2020/11/09/pub-spotlight-the-rookwood-village-leytonstone-london/""]","openai:The URL explicitly matches the pub name and mentions the correct street (Cann Hall Road) and area (Leytonstone, London E11), indicating it is the official or primary site for the pub. It has the highest combined page evidence score and relevant location details compared to others.;loc_ok=district+address"
670802ef-6fc9-4ef3-baa4-0eec0d9b4e7e,Wanstead Golf Club,Independent,E11,E,51.571,0.033639,,,,"""Wanstead Golf Club"" pub London E11",0.000,https://golftoday.co.uk/course/wanstead-golf-club/,https://golftoday.co.uk/course/wanstead-golf-club/,200,"[""https://wanstead-golf-club.wheree.com/"", ""https://www.trip.com/travel-guide/attraction/redbridge/wgc-london-the-home-of-wanstead-golf-club-144674889/"", ""https://www.golfpass.com/travel-advisor/courses/34421-wanstead-golf-club"", ""https://supremegolf.com/explore/united-kingdom/england/unknown/wanstead-golf-club-united-kingdom-1""]","heuristic:https://golftoday.co.uk/course/wanstead-golf-club/;ai_review=URL is for a golf club, not a UK pub; does not match pub criteria"
cd7ce57c-c372-4d6f-b58e-11740d8682a6,Aldersbrook Bowls Club,Independent,E12,E,51.5622,0.035413,,,,"""Aldersbrook Bowls Club"" pub London E12",0.900,https://www.aldersbrookbowlsclub.co.uk/functionroom.aspx,https://www.aldersbrookbowlsclub.co.uk/functionroom.aspx,200,"[""https://aldersbrook-bowls-club.wheree.com/"", ""https://www.aldersbrookbowlsclub.co.uk/docs/74-47956421.pdf"", ""https://bowlsclub.info/bowls-clubs-in-london/"", ""https://www.russellupevents.co.uk/pages/halls-and-venues-for-hire-in-aldersbrook"", ""https://www.ticketsource.com/fat-fish-comedy/aldersbrook-comedy-club-friday-8th-may-2026/e-kqzqep""]","openai:The URL is the official Aldersbrook Bowls Club domain and the page mentions the club's function room with address details matching E12 area, close to the given coordinates. It is clearly the club's own website rather than an aggregator or unrelated site.;loc_ok=near_coords"
way/965232197,Blakesley Arms,,E12,E,51.5521133,0.0465164,53,Station Road,London,"""Blakesley Arms"" pub London 53 Station Road E12",0.000,https://www.useyourlocal.com/pubs/blakesley-arms-london-e12-3213/,https://www.useyourlocal.com/pubs/blakesley-arms-london-e12-3213/,200,"[""https://blakesley-arms.com-place.com/"", ""https://pubwiki.co.uk/EssexPubs/EastHam/blakesley.shtml"", ""https://www.great-british-pubs.co.uk/locations/london/newham/manor-park/blakesley-arms-manor-park"", ""https://autoreserve.com/en/restaurants/pUz6s6wPETHmhPmeX723""]","heuristic:https://www.useyourlocal.com/pubs/blakesley-arms-london-e12-3213/;ai_review=Candidate URL is a third-party pub listing site, not the official venue or operator page"
way/965224998,William the Conqueror,,E12,E,51.5508166,0.0482977,630,Romford Road,London,"""William the Conqueror"" pub London 630 Romford Road E12",0.000,https://www.pubsgalore.co.uk/pubmap/25254/,https://www.pubsgalore.co.uk/pubmap/25254/,200,"[""https://william-the-conqueror-manor-park.wheree.com/"", ""https://www.flickr.com/photos/55935853@N00/4737583931"", ""https://www.useyourlocal.com/pubs/william-the-conqueror-london-e12-3212/"", ""https://www.pubology.co.uk/pubs/4979.html"", ""https://www.beerintheevening.com/pubs/s/16/16989/William_the_Conqueror/Manor_Park""]","heuristic:https://www.pubsgalore.co.uk/pubmap/25254/;ai_review=URL is a third-party pub directory, not the official site or operator page for the pub"
way/1116641607,South West Ham Labour Club,,E13,E,51.5240149,0.0279298,11A,St Andrew's Road,London,"""South West Ham Labour Club"" pub London 11A St Andrew's Road E13",0.800,https://travelxchange.com.au/pubdet.asp?hotid=PA23750&Type=pub,https://travelxchange.com.au/pubdet.asp?hotid=PA23750&Type=pub,200,"[""https://mapy.com/es/?source=osm&id=1134484773"", ""https://www.allinlondon.co.uk/regions/plaistow/bars"", ""https://www.newham.co.uk/listing/620893-South-West-Ham-Labour-Club/"", ""https://whatsontap.co.uk/venues/south-west-ham-labour-club-fff1t"", ""https://vinsights.co.uk/Business/830652""]","openai:The URL explicitly matches the pub name and full address including 11A St Andrew's Road, London E13, with strong geo evidence and detailed page content about the pub, indicating it is specifically about this venue.;loc_ok=near_coords"
node/356973074,The Abbey Arms,,E13,E,51.5222325,0.0225555,384,Barking Road,London,"""The Abbey Arms"" pub London 384 Barking Road E13",0.900,https://www.lemonrock.com/abbeyplaistow?follow,https://www.lemonrock.com/abbeyplaistow?follow,200,"[""https://the-abbey-arms.wheree.com/"", ""https://mindtrip.ai/restaurant/london-greater/abbey-arms/re-IpZAXl0n"", ""https://mapy.com/en/?source=osm&id=13061787"", ""https://wanderboat.ai/restaurants/united-kingdom/london/the-abbey-arms/iBpG12PkTkCDahtASeJcQA""]","openai:The Lemonrock page explicitly mentions the exact address 384 Barking Road, Plaistow, London E13 8HL matching the pub's location, providing strong geographic evidence that it is the correct site for this pub.;loc_ok=near_coords"
